euid,siteid,treatmentid,sitecode,eucode,State,ACE_mg/g,%OM_LOI,CO2_24hr,M3_Al,M3_As,M3_B,M3_Ba,AA_Ca,M3_Ca,M3_Cd,Texture_Class,M3_Co,M3_Cr,DTPA_Cu,M3_Cu,Salts_mmho/cm,DTPA_Fe,M3_Fe,AA_K,M3_K,AA_Mg,M3_Mg,DTPA_Mn,M3_Mn,M3_Mo,AA_Na,M3_Na,M3_Ni,M3_P,Olsen_P,M3_Pb,pH,M3_S,b_soc,C%_dry_combustion,N%_dry_combustion,DTPA_Zn,M3_Zn,ECEC,C_Mineralization_Pot,OC_H2O_mg/kg,H3A_IN_ppm,H3A_IP_mg/kg,H3A_NH4_mg/kg,H3A_NO3_mg/kg,H3A_OP_mg/kg,H3A_TP_mg/kg,H3A_ICAPAl,H3A_ICAPCa,H3A_ICAPCu,H3A_ICAPFe,H3A_ICAPK,H3A_ICAPMg,H3A_ICAPMn,H3A_ICAPNa,H3A_ICAPS,H3A_ICAPZn,%OM_LOI2,Buffer_pH,WEN_mg/kg,WEON_mg/kg
1592,114,472,USTX03,USTX03003,Texas,1.544099415,1.7039339339339072,24.85880031,60.6135,1.22419,2.14074,51.0436,6757.75,5937.87,0.05,sandy clay loam,1.00078,,1.2,2.03182,0.339,6.02,19.6174,460.183,536.953,355.696,375.454,3.6,82.0076,,129.029,136.90774,0.90922,25.9344,11.841,3.36409,7.58,10.96484,0.532292715,0.8296,0.05085,0.6,1.12344,34.79018697,17.573999999999998,115,11.4,4.8,0.7,10.7,1.8,7,48.9,2779,0.02,4.2,92,162,0.3,101,8,0.02,1.4,7.2,17.8,7.3
1588,114,471,USTX03,USTX03004,Texas,1.750189109,1.7007511737089083,25.8260688,87.6486,1.16096,1.9029,53.2302,7363.77,5782.29,0.05,sandy clay loam,1.0526,,1,1.87151,0.575,6.74,20.9371,463.282,534.25,365.143,371.971,3.66,85.0826,,81.112,79.90134,0.88875,30.4965,15.2148,3.3205,7.51,11.68384,0.637155844,0.86774,0.05821,0.52,1.07878,33.72847729,15.0336,106,53.1,6,0.8,52.3,2.1,8,54,2936,0.01,3.7,98,166,0.3,64,9,0.01,1.4,7.2,62.3,9.9
1593,114,472,USTX03,USTX03005,Texas,1.528313609,1.470404858299565,28.72787428,61.2826,1.08879,2.03062,50.26,6367.09,5743.28,0.05,sandy clay loam,1.08819,,1.06,1.91674,0.291,6.44,19.6845,374.074,470.489,321.937,359.379,3.8,84.2448,,87.9747,101.91774,0.99364,31.1596,13.9326,3.27084,7.55,10.84184,0.589885734,0.7617,0.05176,0.6,1.15824,33.36072769,17.6088,100,27.4,6.2,1.1,26.2,2.3,8,52.3,2764,0.01,3.9,84,156,0.2,78,8,0.01,1.3,7.2,34.3,8.3
1589,114,471,USTX03,USTX03006,Texas,1.807094502,1.519107598164215,33.56421676,90.6736,1.31123,1.92992,54.5752,6626.64,6336.8,0.05,sandy clay loam,0.97276,,1.34,2.07008,0.457,7.32,20.2426,405.391,504.532,336.211,383.462,3.68,77.0247,,95.6743,114.42774,0.89183,28.9979,14.3754,3.09151,7.36,11.62454,0.530340708,0.90393,0.05378,0.62,1.08939,36.67070042,19.2792,107,20.6,5.5,0.1,20.5,1.9,7,50.5,2846,0.01,3.7,90,158,0.2,74,8,0.01,1.5,7.2,28.6,7.9
1594,114,472,USTX03,USTX03007,Texas,1.553124156,1.5979569892472862,27.27697154,85.8147,1.26747,2.19646,59.6643,6645.68,6491.56,0.05,sandy clay,1.00385,,1.36,2.22796,0.351,7.5,20.3366,399.456,506.379,353.971,404.282,3.38,77.3966,,118.928,143.65274,0.98114,21.1779,10.262,3.26899,7.53,11.80884,0.620610724,0.85706,0.04847,0.64,1.15391,37.74980152,8.247599999999998,110,9.3,4.5,0.1,9.2,1.6,6,47.3,2833,0.01,3.4,85,164,0.1,87,8,0.01,1.4,7.2,15.8,6.1
1590,114,471,USTX03,USTX03008,Texas,1.451774797,1.6132601880877664,24.85880031,74.0414,1.19662,2.1806,59.7706,7174.97,6170.61,0.05,sandy clay loam,0.99799,,1.26,2.02107,0.411,7.76,20.6275,377.902,435.172,394.553,405.788,3.12,75.9471,,175.35,188.26774,0.93186,26.0914,12.0706,3.04586,7.56,12.67404,0.461470884,0.83863,0.04428,0.58,1.09892,36.16899773,8.873999999999999,97,9.2,2.5,0.2,9,1.2,4,45.3,2867,0.01,3.2,55,180,0.1,156,9,0.01,1.2,7.2,15.4,6.6
1603,115,475,USTX05,USTX05001,Texas,1.536619812,1.410141467727672,22.63408277,31.1203,2.85526,1.38087,44.414,6337.39,6375.97,0.25,silty clay loam,1.25934,,1.18,2.40715,0.1776,12.5,42.4246,359.054,461.733,198.768,181.421,9.7,138.452,,11.1171,8.55882,1.05938,41.7402,9.8905,3.7031,8.23,8.96654,0.94428413,1.760903611,0.092,0.38,0.96739,34.6128347,3.3407999999999998,91,2.4,5.1,0.1,2.3,1.4,7,38,2548,0.04,5,72,107,1.2,10,4.9,0.01,2.1,7.2,10.1,7.5
1607,115,476,USTX05,USTX05002,Texas,1.405278967,1.2673262032085575,20.21591153,24.5438,3.49832,1.367,42.6714,6337.8,6201.95,0.25,silty clay loam,1.18017,,1.24,2.30913,0.1789,14.1,44.3046,349.87,423.834,209.878,183.705,8.82,126.759,,13.0905,10.58522,1.03463,34.4283,9.3858,3.39434,8.33,8.17766,0.908680887,1.880394155,0.089,0.38,0.91946,33.67340155,2.9579999999999997,76,2.6,4.3,0.1,2.5,1,5,36,2622,0.05,6,72,111,1.1,12,4.9,0.01,1.9,7.2,7.6,5
1604,115,475,USTX05,USTX05003,Texas,1.720096529,1.5357657657657668,24.08498551,25.7287,2.6258,1.24304,41.8751,6421.15,6119.7,0.25,silty clay loam,1.17522,,1.12,2.22729,0.234,12.58,40.6273,340.054,408.515,195.243,173.375,9.64,129.059,,11.731,8.57332,1.02234,31.4148,8.1484,3.36171,8.25,8.28777,1.102870342,1.959516358,0.106,0.34,0.83218,33.12804134,3.2015999999999996,88,2.7,3.9,0.1,2.6,0.9,5,42,2569,0.07,6,71,104,1.2,11,5,0.01,2.4,7.2,9.9,6.4
1608,115,476,USTX05,USTX05004,Texas,1.868415095,1.4482911944202184,26.50315675,24.3537,3.38643,1.22632,39.6189,6082.02,5779.49,0.25,silty clay loam,1.22153,,1.04,2.13098,0.176,11.42,38.6645,317.046,396.582,184.53,170.614,9.42,128.55,,11.3732,8.54382,1.00417,28.9223,6.9211,3.29882,8.23,9.58994,1.193256063,2.011296734,0.104,0.34,0.85529,31.37325731,5.7768,104,4.3,3.6,0.1,4.2,1.1,5,36,2596,0.05,6,73,102,1.2,11,5.8,0.01,2.5,7.2,12.6,7.3
1609,115,476,USTX05,USTX05005,Texas,1.853322568,1.6433273862622537,26.0195225,29.1548,3.38629,1.42688,42.0424,6215.75,5831.26,0.25,silty clay loam,1.19892,,1.12,2.28685,0.175,11.54,36.9018,387.37,469.046,189.146,171.22,8.78,126.386,,12.7569,9.87152,0.99745,40.4026,8.7496,3.35171,8.36,9.37184,1.105027177,1.935789112,0.099,0.4,0.93608,31.82873504,5.080799999999999,106,4.1,5.3,0.2,3.9,1.7,7,35,2615,0.05,6,90,103,1.4,12,5.5,0.01,3.1,7.2,12.9,7.5
1605,115,475,USTX05,USTX05006,Texas,1.498408863,1.4074269005847828,22.15044852,26.8515,2.20336,1.16214,42.0799,6128.38,5638.35,0.25,silty clay loam,1.24676,,0.98,2.07302,0.156,9.28,36.8011,296.051,363.019,178.512,164.055,10.24,134.555,,10.9199,7.6984,1.01854,34.9566,7.5926,3.19385,8.35,9.17504,0.995948402,1.787572803,0.091,0.3,0.79877,30.52316426,3.7931999999999997,80,3.2,4.1,0.1,3.1,1.1,5,36,2574,0.04,6,64,101,1.4,11,4.9,0.01,2.1,7.2,10.5,6.2
1606,115,475,USTX05,USTX05007,Texas,1.849012325,1.7346899049343403,25.53588825,27.2901,2.6878,1.75121,43.4104,7456.51,6153.33,0.25,silty clay loam,1.24477,,1.18,2.27251,0.232,9.06,36.1515,383.526,428.445,230.229,176.935,12.86,133.174,,13.5697,10.00972,0.97399,31.6617,7.9106,3.52416,8.33,9.74764,0.895869019,1.924963148,0.099,0.36,0.91172,33.38320578,5.811599999999999,110,4.7,3.8,0.1,4.6,1.1,5,37,2626,0.04,5,75,106,1.3,11,5.8,0.01,2.6,7.2,14.7,8.4
1610,115,476,USTX05,USTX05008,Texas,1.596189855,1.552045556051821,22.15044852,27.7619,2.16036,1.2555,44.0659,7931.48,6011.22,0.25,silty clay loam,1.24344,,1.08,2.16285,0.169,12.5,40.534,367.991,385.839,236.4,171.879,9.44,134.204,,14.2214,9.12312,1.02153,30.2568,9.8575,3.2894,8.26,8.71974,0.948533384,1.79725707,0.084,0.32,0.8113,32.51742151,5.080799999999999,70,3.6,3.8,0.2,3.4,1.1,5,40,2614,0.04,5,68,102,1.3,13,5.5,0.01,2.1,7.2,9.9,6.7
1599,115,474,USTX05,USTX05009,Texas,2.030777812,1.9064452423698537,28.92132798,20.1037,1.83483,1.5323,38.2195,8481.96,6205.26,0.25,silty clay loam,1.01801,,1.1,2.39389,0.178,12.82,36.3166,478.016,478.32,259.764,177.773,8.18,113.633,,15.3352,9.53612,0.91305,36.4693,9.9987,3.29536,8.06,9.01794,1.267873795,2.065253586,0.122,0.44,1.02944,33.77566461,7.4124,110,3.9,6.5,0.1,3.8,2.4,9,34,2556,0.06,4,87,102,1.3,12,5.8,0.02,2.6,7.2,14,9.4
1595,115,473,USTX05,USTX05010,Texas,1.739385841,1.4936662106702951,24.08498551,20.7269,2.33212,1.64395,35.7924,6566.65,6544.3,0.05,silty clay loam,1.01388,,1.2,2.6111,0.239,13.48,37.5292,398.223,483.578,220.485,268.234,6.6,105.861,,15.0391,12.15311,0.93643,41.1969,2.2533,3.42051,7.97,8.93182,1.128330873,2.016986184,0.098,0.42,1.06379,36.24956654,6.159599999999999,94,2.9,8,0.2,2.7,2.3,10,32,2575,0.06,5,85,114,1.2,13,5.5,0.01,3.4,7.2,11.2,7.3
1596,115,473,USTX05,USTX05011,Texas,1.829626701,1.479770114942534,25.53588825,26.0639,2.17914,1.39304,40.9897,6361.87,6052.86,0.05,silty clay loam,1.04707,,1.12,2.42702,0.181,11.68,34.3285,351.544,435.134,199.414,245.006,6.5,107.807,,11.6799,8.94541,0.9429,40.6123,2.18856,3.2423,8.07,8.18672,1.291789395,2.170817754,0.096,0.38,0.91887,33.46063797,7.656,90,3.3,7,0.1,3.2,2.1,9,33,2573,0.03,5,74,103,1.1,10,5.3,0.01,2.3,7.2,11.5,6.9
1600,115,474,USTX05,USTX05012,Texas,2.135328943,1.8288235294117663,30.85586497,31.9314,2.10781,1.69237,43.8123,6562.39,6191.44,0.10412,silty clay loam,0.98291,,1.18,2.57418,0.217,13.56,38.9167,401.097,499.75,208.65,258.418,6.66,102.045,,15.9287,13.99261,0.9284,34.9619,2.15986,3.37615,8.09,9.81172,1.334332148,2.253604532,0.112,0.42,1.02794,34.45293103,4.2108,112,4.3,5.3,0.3,4,1.6,7,32,2555,0.04,6,87,107,1.1,15,5.5,0.01,2.9,7.2,15.3,9.5
1601,115,474,USTX05,USTX05013,Texas,2.002548237,1.842368421052622,31.33949922,14.2084,1.76429,1.6889,30.8986,6499.1,6366.53,0.10513,silty clay loam,0.90326,,1.14,2.44303,0.249,12.3,34.8429,433.217,549.742,203.118,250.104,6.72,95.0052,,12.5339,10.20141,0.84078,34.6653,2.17946,3.3697,8.07,9.80892,1.537811466,2.388469471,0.119,0.44,1.05468,35.37079884,6.6815999999999995,105,4.8,6.1,0.1,4.7,2,8,34,2554,0.05,5,102,103,1,10,7.2,0.01,3.4,7.2,15.3,10
1597,115,473,USTX05,USTX05014,Texas,1.615371362,1.5772844628860956,27.47042524,15.7296,2.03019,1.29797,23.3674,6218.95,5796.56,0.05,silty clay loam,1.09862,,1.06,2.28823,0.175,9.76,32.3326,335.648,423.933,185.462,231.104,7.84,111.348,,10.3297,7.93305,0.96554,42.3983,2.41226,3.23305,8.22,7.87252,1.260284968,2.067733738,0.097,0.36,0.91828,32.03016589,5.881199999999999,103,3.4,7.9,0.4,3,2.5,10,32,2576,0.04,5,77,106,1.1,11,5.4,0.01,2.4,7.2,13.2,8.4
1602,115,474,USTX05,USTX05015,Texas,1.937542275,1.9078991207774405,29.88859648,18.2695,2.0408,1.36759,25.296,6403.02,6294.08,0.05,silty clay loam,0.95185,,1.1,2.31599,0.167,11.38,34.4986,364.489,460.858,196.367,243.276,6.84,99.7417,,12.2905,9.98261,0.89747,30.4449,1.986322,3.26836,8.13,8.64432,1.163785808,2.025099568,0.105,0.36,0.87206,34.72278984,5.9508,115,3.6,4.6,0.1,3.5,1.4,6,31,2545,0.04,5,82,103,1,11,5.8,0.01,2.6,7.2,14.8,9.4
1598,115,473,USTX05,USTX05016,Texas,1.732954196,1.6339053254437659,29.40496223,12.73,1.92707,1.14958,25.1701,6100.45,5650.98,0.05,silty clay loam,1.08378,,1.06,2.19112,0.164,9.7,32.9159,326.238,412.905,178.961,222.395,8.22,109.275,,9.9758,7.14868,0.93581,41.8315,2.44768,3.10038,8.27,8.29332,0.892475147,1.866947384,0.09,0.34,0.89134,31.19800366,7.829999999999999,104,2.9,8.9,0.1,2.8,2.7,12,31,2553,0.03,4,77,94,1,9,5.3,0.01,2.4,7.2,13,8.3
1611,115,477,USTX05,USTX05017,Texas,1.434869114,1.388871415356146,20.69954578,11.3186,2.71471,1.5133,33.4258,5972.63,5678.73,0.10273,clay loam,1.07166,,1.1,2.61539,0.151,9.44,35.801,291.101,375.417,225.006,279.307,6.52,111.345,,14.5665,12.50981,1.06581,84.6804,5.7163,3.48205,8.34,9.17732,0.950040353,2.179423356,0.072,0.46,1.54059,31.73820651,3.6887999999999996,73,1.2,10.6,0.1,1.1,2.4,13,30,2551,0.03,4,70,125,1,14,5.7,0.01,1.8,7.2,8.2,6
1612,115,477,USTX05,USTX05018,Texas,1.513260886,1.5727397260273857,26.0195225,25.1059,2.06917,1.25061,42.4882,5974.39,5515.55,0.05,silty clay loam,1.05561,,1,2.24716,0.145,11.3,40.3798,269.742,339.714,223.155,271.741,6.64,108.558,,10.0653,6.96888,1.07301,43.3867,3.77382,2.87699,8.27,7.77382,0.973084891,1.805569317,0.085,0.32,0.86511,30.74361936,5.742,68,1.3,5.2,0.1,1.2,1.4,7,34,2517,0.04,5,57,124,1,8,4.2,0.01,2,7.2,7.5,5.4
1615,115,478,USTX05,USTX05019,Texas,1.348322454,1.4869136433316317,22.63408277,10.7099,1.83134,1.48783,33.1884,5998.66,5654.89,0.05,silty clay loam,1.02298,,1.08,2.27661,0.145,11.42,37.989,264.905,333.938,221.627,267.97,7,108.39,,11.1293,8.76661,1.05568,27.6555,8.6845,2.91963,8.32,6.7094,1.385846865,2.267919935,0.097,0.38,1.02832,31.40190032,5.289599999999999,63,1.6,4.7,0.1,1.5,1.3,6,35,2556,0.06,5,55,122,1,12,4.3,0.01,2.1,7.2,7.5,5.2
1616,115,478,USTX05,USTX05020,Texas,1.662613692,1.2253014553014563,30.85586497,15.0901,2.28171,1.52405,23.8724,5954.12,5466.41,0.05,clay loam,1.04786,,1,2.25034,0.146,9.52,34.1766,316.026,390.328,227.18,273.444,6.86,113.23,,12.3996,9.31141,0.98129,52.2128,13.5642,3.45222,8.32,7.35985,0.976754295,2.217657167,0.079,0.5,1.28332,30.65207542,5.4984,79,1.3,8.3,0.1,1.2,2.2,10,27,2583,0.04,4,68,128,1,11,4.5,0.01,1.8,7.2,8,5.7
1613,115,477,USTX05,USTX05021,Texas,1.581213045,1.453303085299453,9.575958095,26.4511,2.33603,1.40319,43.2146,6183.67,5808.11,0.05,silty clay loam,1.09386,,1.08,2.35888,0.168,11.54,40.767,310.068,381.654,243.079,288.997,6.1,113.89,,10.7381,7.84071,1.0882,35.0692,10.2735,3.26508,8.29,7.03286,1.059724989,2.123042474,0.083,0.32,0.91185,32.46154838,5.1852,82,2.8,6.4,0.9,1.9,1.8,8,35,2564,0.04,5,65,134,1.2,9,4.8,0.01,2.2,7.2,8.7,5.8
1614,115,477,USTX05,USTX05022,Texas,1.707115909,1.3323483745754578,28.43769374,24.6599,1.72091,1.28777,41.8493,6118.79,5603.19,0.05,silty clay loam,1.01945,,1,2.27162,0.145,11.46,39.8755,291.675,362.619,237.132,279.736,5.14,108,,9.9139,6.81298,1.03316,26.3888,8.866,2.978,8.25,6.63271,0.870314222,1.815227139,0.084,0.3,0.79439,31.3064973,4.5935999999999995,71,1.3,3.9,0.1,1.2,1,5,36,2558,0.03,5,58,125,0.8,9,4.1,0.01,2.2,7.2,7.3,5
1617,115,478,USTX05,USTX05023,Texas,1.632985569,1.5890255220417644,21.18318003,30.9602,2.45211,1.62777,48.0417,6350.3,6171.64,0.10502,silty clay loam,1.11649,,1.14,2.53467,0.194,11.24,39.8336,351.583,444.035,243.91,297.656,5,124.584,,13.1088,10.82571,1.08491,50.999,14.199,4.02811,8.23,7.11697,0.969957258,1.948628342,0.085,0.46,1.26483,34.52428626,2.7492,69,1.9,8.3,0.1,1.8,2.2,11,38,2582,0.04,5,69,126,1,11,4.6,0.01,2.5,7.2,8.4,5.7
1618,115,478,USTX05,USTX05024,Texas,1.726917875,1.5591373801916946,24.08498551,33.2752,1.95992,1.39723,45.8163,6139.71,5626.58,0.05,silty clay loam,1.12074,,1,2.36175,0.16,11.38,41.8973,325.436,409.079,230.583,278.497,5.38,121.661,,11.0023,8.07895,1.05937,52.478,14.9836,3.35326,8.34,7.19712,0.948773556,1.798558788,0.08,0.4,1.07389,31.53775472,4.3152,66,2.3,10.6,0.2,2.1,2.5,13,40,2495,0.05,5,67,118,1,10,4.2,0.01,2.4,7.2,8.5,5.8
1623,115,480,USTX05,USTX05025,Texas,1.502508179,1.0968608414239316,20.21591153,10.7967,1.82909,1.09765,32.8806,5684.34,5197.09,0.1003,loam,1.07248,,0.86,2.00099,0.135,9.32,35.429,266.694,352.512,191.41,244.485,4.78,112.312,,10.2048,8.06228,0.95481,61.4214,25.7175,3.40942,8.37,6.88443,0.91537291,1.778499297,0.058291292,0.44,1.2752,28.96175532,2.61,51,1.2,7.9,0.1,1.1,1.7,10,35,2622,0.03,4,67,113,1,9,4.2,0.01,2.3,7.2,6.1,3.8
1619,115,479,USTX05,USTX05026,Texas,1.595995259,1.2085801027557372,23.11771702,19.0685,1.80359,1.09984,47.1984,5718.98,5335.16,0.11735,silt loam,1.14672,,0.84,2.12883,0.138,10.38,38.9861,284.39,369.705,198.02,248.81,5.02,120.115,,9.4332,6.62276,1.04472,46.2182,14.5608,3.35257,8.32,7.1652,0.926240808,1.728492815,0.068,0.42,1.23221,29.72597282,2.5752,54,1.2,5.2,0.1,1.1,1.9,7,39,2556,0.05,5,64,115,1.2,9,4.1,0.01,2.3,7.2,6.2,4.4
1620,115,479,USTX05,USTX05027,Texas,1.657673452,1.040994099,23.60135126,10.385,1.61213,0.98783,28.664,5695.15,4943.15,0.10781,silt loam,1.06872,,0.8,1.94286,0.134,9.8,38.5445,267.363,337.142,185.436,226.014,5.44,112.62,,9.0398,5.89172,0.96038,42.2464,12.8109,2.95368,8.34,6.58909,0.706759017,1.622770644,0.054,0.42,1.15704,27.48928285,3.4452,55,1.4,5.4,0.2,1.2,1.6,7,41,2579,0.05,6,68,113,1.4,8,4,0.01,1.6,7.2,6.5,4.4
1624,115,480,USTX05,USTX05028,Texas,1.739301376,1.2676744186046311,24.56861976,23.222,1.80809,1.03073,49.0906,5754.24,5351.23,0.11219,silt loam,1.17982,,0.9,2.07726,0.144,9.98,39.3583,295.604,378.802,205.759,252.024,6.46,122.197,,8.8134,5.69342,1.02089,44.7223,16.4249,3.34338,8.35,7.05033,1.016162094,1.8072106,0.078,0.42,1.15277,29.85239118,4.2108,58,1.9,5.3,0.2,1.7,1.5,7,40,2577,0.06,5,74,116,1.1,7,4,0.01,1.8,7.2,7.4,4.5
1625,115,480,USTX05,USTX05029,Texas,1.662613692,1.2356031904287381,23.11771702,27.7574,1.68903,0.98305,43.6161,5796.76,5386.96,0.1047,silt loam,1.19675,,0.88,2.04584,0.132,11.04,42.6797,266.454,343.156,201.793,253.47,5.56,122.998,,9.3276,6.2527,1.10783,36.9672,12.03,3.09433,8.38,6.54651,0.786808128,1.646277384,0.056,0.32,0.96146,29.95412284,3.0275999999999996,55,1.5,4.5,0.1,1.4,1.3,6,40,2588,0.05,5,59,117,1.1,8,4,0.01,1.7,7.2,5.9,3.4
1621,115,479,USTX05,USTX05030,Texas,1.684855778,0.9264625850340071,22.63408277,22.652,2.38868,1.083,46.7411,5780.69,5345.88,0.10164,silt loam,1.16211,,0.92,2.10258,0.137,10.06,38.152,294.513,370.308,207.387,254.484,5.92,119.306,,9.7061,6.5812,1.0548,58.4419,4.20696,3.40826,8.32,7.40137,0.897237712,1.837188675,0.058,0.38,1.08214,29.82822161,3.1319999999999997,62,1.9,5.5,0.1,1.8,1.3,7,32,2630,0.05,4,71,122,1.2,9,4.1,0.01,1.6,7.2,8.7,5.1
1626,115,480,USTX05,USTX05031,Texas,1.392207379,1.0764833005893693,26.98679099,20.4466,1.58578,1.03707,40.1459,5737.9,5283.22,0.05,silt loam,1.12333,,0.84,1.91986,0.132,9.9,40.2691,269.19,343.433,192.579,237.437,5.92,116.466,,9.0763,6.22244,1.01251,39.6962,3.29394,2.94456,8.34,6.64854,0.872282094,1.604033149,0.069,0.34,0.9277,29.30239319,3.0972,46,1.8,4.9,0.5,1.3,1.4,6,40,2563,0.04,5,65,116,1.1,11,4.1,0.01,1.8,7.2,6.2,3.7
1622,115,479,USTX05,USTX05032,Texas,1.774005006,1.3638069216757687,29.40496223,32.2784,1.80237,1.16339,44.1308,6000.81,5645.63,0.10022,silty clay loam,1.21914,,0.94,2.18117,0.146,11.66,45.2183,329.138,418.551,222.802,276.971,5.72,127.863,,9.5082,6.63244,1.11856,41.0581,14.9704,3.42426,8.31,6.93581,0.840961783,1.817449916,0.079,0.36,1.02927,31.63828606,4.2456,58,2.5,5.1,0.3,2.2,1.3,6,39,2605,0.03,5,76,124,1.1,10,4.2,0.01,2.8,7.2,7.6,4.6
1627,118,481,USVA01,USVA01001,Virginia,3.853595487,1.64,42.94672118,806.277,0.304431,1.139375,19.1526,,747.336,0.05,loam,0.348208,,,1.21647,0.0742,,143.281,,148.848,,164.483,,32.6414,,,5.65951,0.20101,307.101,,3.37802,5.83,17.43568,0.89577,0.89577,0.0736,,1.38216,5.513641249,17.052,131,2.7,54.2,1.6,1.1,2.4,57,118.5,352,0.01,30.5,73,108,3.7,16,3,0.78,1.8,6.6,12.3,10.7
1628,118,481,USVA01,USVA01002,Virginia,4.577593828,1.91,34.24130468,799.355,0.40894,1.139375,17.5698,,648.592,0.05,loam,0.510096,,,1.40357,0.0719,,156.064,,164.632,,142.3,,47.6135,,,4.55681,0.20743,292.484,,3.59168,5.76,16.08948,1.03635,1.03635,0.08189,,1.37523,4.870740622,12.249600000000001,120,1.4,47.6,1,0.5,3.5,51,120,287,0.01,30.1,77,91,3.2,15,2,0.47,1.8,6.6,9,8.4
1629,118,481,USVA01,USVA01003,Virginia,4.456397602,1.97,40.52854991,808.753,0.359083,1.139375,18.0546,,745.771,0.05,loam,0.30472,,,1.29295,0.0736,,144.69,,146.907,,170.967,,22.8959,,,5.38916,0.186496,329.116,,5.12641,5.67,18.56288,1.02608,1.02608,0.09529,,1.38827,5.553697884,11.9016,120,2.5,53.4,1.3,1.2,4.9,58,128.5,338,0.01,30.8,70,114,2.6,15,2,0.45,1.9,6.6,10.6,8.6
1630,118,481,USVA01,USVA01004,Virginia,3.999746807,1.72,39.07764716,807.593,0.393165,1.139375,18.3655,,638.634,0.05,loam,0.336111,,,5.24763,0.0598,,156.597,,130.804,,112.204,,25.9978,,,5.13595,0.215229,298.249,,4.78521,5.61,17.52558,0.84926,0.84926,0.06755,,2.39636,4.485930877,11.797199999999998,121,2,43.3,1,1,3.2,47,118.6,282,0.01,31.6,61,75,3,15,2,0.45,1.7,6.4,10.6,9.4
1635,118,483,USVA01,USVA01005,Virginia,4.24238618,1.64,40.04491568,700.348,0.350795,1.139375,15.1642,,577.203,0.05,loam,0.290344,,,4.29465,0.062,,93.6714,,138.278,,131.025,,24.3196,,,3.96903,0.140636,101.484,,3.43087,5.26,14.68708,0.77673,0.77673,0.07145,,1.39878,4.349711122,10.44,121,1.8,17.4,1.3,0.5,2.5,20,105.1,299,0.01,26.2,69,98,2.8,13,2,0.27,1.6,6.7,9.4,8.6
1636,118,483,USVA01,USVA01006,Virginia,4.149285123,1.92,49.71760064,729.54,0.271442,1.139375,15.1707,,542.141,0.05,loam,0.293451,,,3.68064,0.0681,,98.6161,,158.537,,113.919,,29.0377,,,7.92894,0.159407,107.391,,3.44763,5.83,15.46838,1.04879,1.04879,0.09899,,1.45326,4.101010259,9.4308,130,2,11.8,1.7,0.3,2.6,14,108.6,252,0.01,28.9,65,70,3,14,2,0.29,1.7,6.5,10.1,8.9
1637,118,483,USVA01,USVA01007,Virginia,3.510975266,1.63,29.4049622,651.477,0.265336,1.139375,13.9511,,644.561,0.05,loam,0.295163,,,3.96922,0.062,,90.4522,,129.539,,152.865,,20.9138,,,5.87237,0.125928,80.3257,,3.98697,5.53,15.02858,0.82939,0.82939,0.0733,,1.29904,4.854366277,12.5976,126,2.1,18.9,1,1.1,2.6,22,90.3,375,0.01,25.2,74,136,3.1,14,2,0.34,2.1,6.7,11.9,10
1638,118,483,USVA01,USVA01008,Virginia,5.317608374,2.69,36.65947595,1020.88,0.348098,1.139375,15.9057,,623.313,0.05,loam,0.129333,,,1.59056,0.0673,,114.179,,207.281,,148.469,,11.3013,,,4.87896,0.123724,157.823,,3.02621,5.43,18.08118,1.31349,1.31349,0.1154,,0.827915,4.906512995,13.711199999999998,138,3.4,18.7,2.4,1.1,3.6,22,172.2,309,0.01,35.2,91,108,2,15,3,0.28,2.5,6.4,11.8,9
1631,118,482,USVA01,USVA01009,Virginia,4.64333407,2.2,51.65213761,731.535,0.360677,1.139375,17.8002,,717.653,0.05,loam,0.324335,,,12.1483,0.0822,,146.452,,222.554,,116.335,,35.1504,,,5.27741,0.236819,255.07,,3.36934,5.46,18.40868,1.1179,1.1179,0.11596,,10.5225,5.151323344,12.284399999999998,127,1.7,47.3,1.2,0.5,1.6,49,100.9,313,0.41,34.3,100,77,3.8,15,2,2.56,1.9,6.5,10.8,9.3
1632,118,482,USVA01,USVA01010,Virginia,5.029805223,2.3,55.52121157,521.855,0.166123,1.139375,28.2538,,824.492,0.05,loam,0.345617,,,3.51229,0.0767,,86.6811,,136.911,,72.1539,,81.2923,,,3.97938,0.206194,82.3511,,2.63443,5.65,16.99928,1.34788,1.34788,0.12934,,4.30499,5.092100237,13.398,139,3.9,56.3,3.4,0.5,3.8,60,105.8,377,0.52,32.1,108,81,8.8,16,2,2.97,2.2,6.5,12.7,9.5
1633,118,482,USVA01,USVA01011,Virginia,4.888651957,2.12,47.29942936,692.741,0.297942,1.139375,15.2483,,783.323,0.05,loam,0.272137,,,10.1482,0.0821,,126.275,,171.342,,147.917,,26.1944,,,4.81111,0.199213,206.906,,3.52799,5.34,18.29778,1.24791,1.24791,0.11807,,7.26552,5.609517569,13.328399999999998,131,3.5,49.2,1.4,2.1,2.2,51,95.6,364,0.45,29.8,84,98,3.2,15,2,2.17,2,6.6,14.2,10.8
